PGA_scaffold26__34_contigs__length_3174094	317386	317388	-31.177156177156185	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	315454	317453	.	+	.	ID=M_mag.00g248040-v1.0.a1;Name=M_mag.00g248040;
PGA_scaffold26__34_contigs__length_3174094	526010	526012	-26.229834045312504	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	524947	526946	.	-	.	ID=M_mag.00g248190-v1.0.a1;Name=M_mag.00g248190;
PGA_scaffold26__34_contigs__length_3174094	818468	818470	27.839892665474064	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	816934	818933	.	+	.	ID=M_mag.00g248420-v1.0.a1;Name=M_mag.00g248420;
PGA_scaffold26__34_contigs__length_3174094	894612	894614	-36.01154472628902	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	894532	896531	.	-	.	ID=M_mag.00g248480-v1.0.a1;Name=M_mag.00g248480;
PGA_scaffold26__34_contigs__length_3174094	916017	916019	30.402757129341808	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	915162	917161	.	+	.	ID=M_mag.00g248500-v1.0.a1;Name=M_mag.00g248500;
PGA_scaffold26__34_contigs__length_3174094	918515	918517	-27.680005776069027	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	917869	919868	.	-	.	ID=M_mag.00g248510-v1.0.a1;Name=M_mag.00g248510;
PGA_scaffold26__34_contigs__length_3174094	1992946	1992948	25.762776506483597	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	1991936	1993935	.	-	.	ID=M_mag.00g249300-v1.0.a1;Name=M_mag.00g249300;
PGA_scaffold26__34_contigs__length_3174094	1992989	1992991	-31.85394433982005	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	1991936	1993935	.	-	.	ID=M_mag.00g249300-v1.0.a1;Name=M_mag.00g249300;
PGA_scaffold26__34_contigs__length_3174094	2280038	2280040	25.70107398568019	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	2278117	2280116	.	-	.	ID=M_mag.00g249450-v1.0.a1;Name=M_mag.00g249450;
PGA_scaffold26__34_contigs__length_3174094	2639591	2639593	31.317567567567572	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	2639398	2641397	.	-	.	ID=M_mag.00g249800-v1.0.a1;Name=M_mag.00g249800;
PGA_scaffold26__34_contigs__length_3174094	2639885	2639887	25.66239316239316	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	2639398	2641397	.	-	.	ID=M_mag.00g249800-v1.0.a1;Name=M_mag.00g249800;
PGA_scaffold26__34_contigs__length_3174094	3008040	3008042	25.237795935470352	PGA_scaffold26__34_contigs__length_3174094	GenSAS_6448195bde6ca-publish	gene	3006201	3008200	.	-	.	ID=M_mag.00g250090-v1.0.a1;Name=M_mag.00g250090;
PGA_scaffold27__24_contigs__length_4511419	1072154	1072156	-36.10105332455563	PGA_scaffold27__24_contigs__length_4511419	GenSAS_6448195bde6ca-publish	gene	1071838	1073837	.	-	.	ID=M_mag.00g250940-v1.0.a1;Name=M_mag.00g250940;
PGA_scaffold27__24_contigs__length_4511419	1073831	1073833	46.19833782569632	PGA_scaffold27__24_contigs__length_4511419	GenSAS_6448195bde6ca-publish	gene	1071838	1073837	.	-	.	ID=M_mag.00g250940-v1.0.a1;Name=M_mag.00g250940;
PGA_scaffold27__24_contigs__length_4511419	2038893	2038895	-27.9025452565673	PGA_scaffold27__24_contigs__length_4511419	GenSAS_6448195bde6ca-publish	gene	2037897	2039896	.	-	.	ID=M_mag.00g251540-v1.0.a1;Name=M_mag.00g251540;
PGA_scaffold27__24_contigs__length_4511419	2039371	2039373	36.11658996274382	PGA_scaffold27__24_contigs__length_4511419	GenSAS_6448195bde6ca-publish	gene	2037897	2039896	.	-	.	ID=M_mag.00g251540-v1.0.a1;Name=M_mag.00g251540;
PGA_scaffold27__24_contigs__length_4511419	3964521	3964523	-29.581553291707742	PGA_scaffold27__24_contigs__length_4511419	GenSAS_6448195bde6ca-publish	gene	3963244	3965243	.	+	.	ID=M_mag.00g252640-v1.0.a1;Name=M_mag.00g252640;
PGA_scaffold27__24_contigs__length_4511419	4037163	4037165	26.588235294117652	PGA_scaffold27__24_contigs__length_4511419	GenSAS_6448195bde6ca-publish	gene	4035792	4037791	.	-	.	ID=M_mag.00g252690-v1.0.a1;Name=M_mag.00g252690;
PGA_scaffold28__73_contigs__length_10794191	725208	725210	27.431503386917406	PGA_scaffold28__73_contigs__length_10794191	GenSAS_6448195bde6ca-publish	gene	723272	725271	.	+	.	ID=M_mag.00g253370-v1.0.a1;Name=M_mag.00g253370;
PGA_scaffold28__73_contigs__length_10794191	725219	725221	32.061903360107664	PGA_scaffold28__73_contigs__length_10794191	GenSAS_6448195bde6ca-publish	gene	723272	725271	.	+	.	ID=M_mag.00g253370-v1.0.a1;Name=M_mag.00g253370;
PGA_scaffold28__73_contigs__length_10794191	725241	725243	35.62043196189538	PGA_scaffold28__73_contigs__length_10794191	GenSAS_6448195bde6ca-publish	gene	723272	725271	.	+	.	ID=M_mag.00g253370-v1.0.a1;Name=M_mag.00g253370;
PGA_scaffold28__73_contigs__length_10794191	725251	725253	26.61077762851361	PGA_scaffold28__73_contigs__length_10794191	GenSAS_6448195bde6ca-publish	gene	723272	725271	.	+	.	ID=M_mag.00g253370-v1.0.a1;Name=M_mag.00g253370;
PGA_scaffold28__73_contigs__length_10794191	4815332	4815334	-29.828551730197944	PGA_scaffold28__73_contigs__length_10794191	GenSAS_6448195bde6ca-publish	gene	4813446	4815445	.	+	.	ID=M_mag.00g255630-v1.0.a1;Name=M_mag.00g255630;
PGA_scaffold28__73_contigs__length_10794191	6460033	6460035	45.8699799897622	PGA_scaffold28__73_contigs__length_10794191	GenSAS_6448195bde6ca-publish	gene	6459575	6461574	.	-	.	ID=M_mag.00g256830-v1.0.a1;Name=M_mag.00g256830;
PGA_scaffold29__63_contigs__length_7458616	444782	444784	34.687179487179485	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	444571	446570	.	-	.	ID=M_mag.00g260760-v1.0.a1;Name=M_mag.00g260760;
PGA_scaffold29__63_contigs__length_7458616	780636	780638	-29.557692307692314	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	779525	781524	.	-	.	ID=M_mag.00g261100-v1.0.a1;Name=M_mag.00g261100;
PGA_scaffold29__63_contigs__length_7458616	780678	780680	-32.46226209589583	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	779525	781524	.	-	.	ID=M_mag.00g261100-v1.0.a1;Name=M_mag.00g261100;
PGA_scaffold29__63_contigs__length_7458616	1543614	1543616	-29.637792459181956	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	1542165	1544164	.	+	.	ID=M_mag.00g261720-v1.0.a1;Name=M_mag.00g261720;
PGA_scaffold29__63_contigs__length_7458616	1543614	1543616	-29.637792459181956	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	1543461	1545460	.	+	.	ID=M_mag.00g261730-v1.0.a1;Name=M_mag.00g261730;
PGA_scaffold29__63_contigs__length_7458616	1543670	1543672	-26.4771373828388	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	1542165	1544164	.	+	.	ID=M_mag.00g261720-v1.0.a1;Name=M_mag.00g261720;
PGA_scaffold29__63_contigs__length_7458616	1543670	1543672	-26.4771373828388	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	1543461	1545460	.	+	.	ID=M_mag.00g261730-v1.0.a1;Name=M_mag.00g261730;
PGA_scaffold29__63_contigs__length_7458616	2338416	2338418	31.509488211615878	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	2336992	2338991	.	-	.	ID=M_mag.00g262310-v1.0.a1;Name=M_mag.00g262310;
PGA_scaffold29__63_contigs__length_7458616	2516901	2516903	25.36830510808207	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	2516849	2518848	.	+	.	ID=M_mag.00g262470-v1.0.a1;Name=M_mag.00g262470;
PGA_scaffold29__63_contigs__length_7458616	2518301	2518303	35.73237241916634	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	2516849	2518848	.	+	.	ID=M_mag.00g262470-v1.0.a1;Name=M_mag.00g262470;
PGA_scaffold29__63_contigs__length_7458616	3350997	3350999	33.35946868370077	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	3349925	3351924	.	+	.	ID=M_mag.00g263230-v1.0.a1;Name=M_mag.00g263230;
PGA_scaffold29__63_contigs__length_7458616	3786148	3786150	27.466181643060466	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	3784825	3786824	.	+	.	ID=M_mag.00g263510-v1.0.a1;Name=M_mag.00g263510;
PGA_scaffold29__63_contigs__length_7458616	4125715	4125717	28.740545294635005	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	4124891	4126890	.	+	.	ID=M_mag.00g263780-v1.0.a1;Name=M_mag.00g263780;
PGA_scaffold29__63_contigs__length_7458616	4126712	4126714	-25.242560130452507	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	4124891	4126890	.	+	.	ID=M_mag.00g263780-v1.0.a1;Name=M_mag.00g263780;
PGA_scaffold29__63_contigs__length_7458616	4450254	4450256	-34.67981340118745	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	4450107	4452106	.	-	.	ID=M_mag.00g263960-v1.0.a1;Name=M_mag.00g263960;
PGA_scaffold29__63_contigs__length_7458616	5313386	5313388	-29.17656961774609	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	5312624	5314623	.	+	.	ID=M_mag.00g264570-v1.0.a1;Name=M_mag.00g264570;
PGA_scaffold29__63_contigs__length_7458616	5313529	5313531	28.00239592692423	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	5312624	5314623	.	+	.	ID=M_mag.00g264570-v1.0.a1;Name=M_mag.00g264570;
PGA_scaffold29__63_contigs__length_7458616	5313540	5313542	33.43071313721493	PGA_scaffold29__63_contigs__length_7458616	GenSAS_6448195bde6ca-publish	gene	5312624	5314623	.	+	.	ID=M_mag.00g264570-v1.0.a1;Name=M_mag.00g264570;
PGA_scaffold2__216_contigs__length_42616187	11616827	11616829	-27.03476641316157	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	11616446	11618445	.	+	.	ID=M_mag.00g022860-v1.0.a1;Name=M_mag.00g022860;
PGA_scaffold2__216_contigs__length_42616187	11616827	11616829	-27.03476641316157	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	11614908	11616907	.	+	.	ID=M_mag.00g022850-v1.0.a1;Name=M_mag.00g022850;
PGA_scaffold2__216_contigs__length_42616187	13770575	13770577	28.59671302149178	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	13768679	13770678	.	+	.	ID=M_mag.00g024730-v1.0.a1;Name=M_mag.00g024730;
PGA_scaffold2__216_contigs__length_42616187	15026740	15026742	-27.16410156503669	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	15026139	15028138	.	+	.	ID=M_mag.00g025710-v1.0.a1;Name=M_mag.00g025710;
PGA_scaffold2__216_contigs__length_42616187	15027062	15027064	27.111977060510263	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	15026139	15028138	.	+	.	ID=M_mag.00g025710-v1.0.a1;Name=M_mag.00g025710;
PGA_scaffold2__216_contigs__length_42616187	15027062	15027064	27.111977060510263	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	15026748	15028747	.	+	.	ID=M_mag.00g025720-v1.0.a1;Name=M_mag.00g025720;
PGA_scaffold2__216_contigs__length_42616187	20436390	20436392	-25.984268090842388	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	20435341	20437340	.	-	.	ID=M_mag.00g029590-v1.0.a1;Name=M_mag.00g029590;
PGA_scaffold2__216_contigs__length_42616187	20436390	20436392	-25.984268090842388	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	20435917	20437916	.	-	.	ID=M_mag.00g029600-v1.0.a1;Name=M_mag.00g029600;
PGA_scaffold2__216_contigs__length_42616187	20992893	20992895	-33.56939448441247	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	20991010	20993009	.	-	.	ID=M_mag.00g029910-v1.0.a1;Name=M_mag.00g029910;
PGA_scaffold2__216_contigs__length_42616187	20992985	20992987	-26.142853312598866	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	20991010	20993009	.	-	.	ID=M_mag.00g029910-v1.0.a1;Name=M_mag.00g029910;
PGA_scaffold2__216_contigs__length_42616187	29294658	29294660	-27.331414473684212	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	29292940	29294939	.	+	.	ID=M_mag.00g035410-v1.0.a1;Name=M_mag.00g035410;
PGA_scaffold2__216_contigs__length_42616187	38169703	38169705	25.74469433006018	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	38168504	38170503	.	+	.	ID=M_mag.00g040150-v1.0.a1;Name=M_mag.00g040150;
PGA_scaffold2__216_contigs__length_42616187	39233673	39233675	-29.418446160835988	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39232077	39234076	.	+	.	ID=M_mag.00g040630-v1.0.a1;Name=M_mag.00g040630;
PGA_scaffold2__216_contigs__length_42616187	39233673	39233675	-29.418446160835988	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39233146	39235145	.	+	.	ID=M_mag.00g040640-v1.0.a1;Name=M_mag.00g040640;
PGA_scaffold2__216_contigs__length_42616187	39233926	39233928	-27.076872781617784	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39232077	39234076	.	+	.	ID=M_mag.00g040630-v1.0.a1;Name=M_mag.00g040630;
PGA_scaffold2__216_contigs__length_42616187	39233926	39233928	-27.076872781617784	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39233146	39235145	.	+	.	ID=M_mag.00g040640-v1.0.a1;Name=M_mag.00g040640;
PGA_scaffold2__216_contigs__length_42616187	39233938	39233940	-25.459969624647428	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39232077	39234076	.	+	.	ID=M_mag.00g040630-v1.0.a1;Name=M_mag.00g040630;
PGA_scaffold2__216_contigs__length_42616187	39233938	39233940	-25.459969624647428	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39233146	39235145	.	+	.	ID=M_mag.00g040640-v1.0.a1;Name=M_mag.00g040640;
PGA_scaffold2__216_contigs__length_42616187	39472701	39472703	29.029064010716993	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	39470764	39472763	.	-	.	ID=M_mag.00g040760-v1.0.a1;Name=M_mag.00g040760;
PGA_scaffold2__216_contigs__length_42616187	42418262	42418264	27.542372881355938	PGA_scaffold2__216_contigs__length_42616187	GenSAS_6448195bde6ca-publish	gene	42417830	42419829	.	-	.	ID=M_mag.00g042190-v1.0.a1;Name=M_mag.00g042190;
PGA_scaffold30__53_contigs__length_3533588	367318	367320	-32.87331142752829	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	366852	368851	.	+	.	ID=M_mag.00g266510-v1.0.a1;Name=M_mag.00g266510;
PGA_scaffold30__53_contigs__length_3533588	2026573	2026575	-30.75950232430955	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2024813	2026812	.	+	.	ID=M_mag.00g268800-v1.0.a1;Name=M_mag.00g268800;
PGA_scaffold30__53_contigs__length_3533588	2026580	2026582	-40.49722896124997	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2024813	2026812	.	+	.	ID=M_mag.00g268800-v1.0.a1;Name=M_mag.00g268800;
PGA_scaffold30__53_contigs__length_3533588	2026713	2026715	-28.99876625225396	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2024813	2026812	.	+	.	ID=M_mag.00g268800-v1.0.a1;Name=M_mag.00g268800;
PGA_scaffold30__53_contigs__length_3533588	2040865	2040867	25.66740823136819	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2040429	2042428	.	-	.	ID=M_mag.00g268810-v1.0.a1;Name=M_mag.00g268810;
PGA_scaffold30__53_contigs__length_3533588	2041225	2041227	-25.13941356359058	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2040429	2042428	.	-	.	ID=M_mag.00g268810-v1.0.a1;Name=M_mag.00g268810;
PGA_scaffold30__53_contigs__length_3533588	2249699	2249701	31.439032155364533	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2249097	2251096	.	+	.	ID=M_mag.00g268970-v1.0.a1;Name=M_mag.00g268970;
PGA_scaffold30__53_contigs__length_3533588	2249709	2249711	28.689598689598693	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2249097	2251096	.	+	.	ID=M_mag.00g268970-v1.0.a1;Name=M_mag.00g268970;
PGA_scaffold30__53_contigs__length_3533588	2250175	2250177	-28.542178542178544	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2249097	2251096	.	+	.	ID=M_mag.00g268970-v1.0.a1;Name=M_mag.00g268970;
PGA_scaffold30__53_contigs__length_3533588	2258376	2258378	-27.840843443096475	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2258110	2260109	.	+	.	ID=M_mag.00g268990-v1.0.a1;Name=M_mag.00g268990;
PGA_scaffold30__53_contigs__length_3533588	2780183	2780185	27.09186057377816	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2779254	2781253	.	+	.	ID=M_mag.00g269430-v1.0.a1;Name=M_mag.00g269430;
PGA_scaffold30__53_contigs__length_3533588	2780229	2780231	31.54544744563823	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2779254	2781253	.	+	.	ID=M_mag.00g269430-v1.0.a1;Name=M_mag.00g269430;
PGA_scaffold30__53_contigs__length_3533588	2780720	2780722	32.72634445200817	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2779254	2781253	.	+	.	ID=M_mag.00g269430-v1.0.a1;Name=M_mag.00g269430;
PGA_scaffold30__53_contigs__length_3533588	2807367	2807369	-27.748390797272325	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2805457	2807456	.	-	.	ID=M_mag.00g269450-v1.0.a1;Name=M_mag.00g269450;
PGA_scaffold30__53_contigs__length_3533588	2870925	2870927	-27.136993850794756	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	2869846	2871845	.	+	.	ID=M_mag.00g269500-v1.0.a1;Name=M_mag.00g269500;
PGA_scaffold30__53_contigs__length_3533588	3106512	3106514	-26.72305764411027	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	3105316	3107315	.	-	.	ID=M_mag.00g269680-v1.0.a1;Name=M_mag.00g269680;
PGA_scaffold30__53_contigs__length_3533588	3106512	3106514	-26.72305764411027	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	3106341	3108340	.	-	.	ID=M_mag.00g269690-v1.0.a1;Name=M_mag.00g269690;
PGA_scaffold30__53_contigs__length_3533588	3391409	3391411	-30.201372182125997	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	3390040	3392039	.	-	.	ID=M_mag.00g269900-v1.0.a1;Name=M_mag.00g269900;
PGA_scaffold30__53_contigs__length_3533588	3457572	3457574	25.371057513914664	PGA_scaffold30__53_contigs__length_3533588	GenSAS_6448195bde6ca-publish	gene	3456049	3458048	.	-	.	ID=M_mag.00g269940-v1.0.a1;Name=M_mag.00g269940;
PGA_scaffold31__35_contigs__length_1951197	114762	114764	28.357196331648883	PGA_scaffold31__35_contigs__length_1951197	GenSAS_6448195bde6ca-publish	gene	113931	115930	.	+	.	ID=M_mag.00g270060-v1.0.a1;Name=M_mag.00g270060;
PGA_scaffold31__35_contigs__length_1951197	1001320	1001322	27.911918099285298	PGA_scaffold31__35_contigs__length_1951197	GenSAS_6448195bde6ca-publish	gene	1001035	1003034	.	-	.	ID=M_mag.00g270740-v1.0.a1;Name=M_mag.00g270740;
PGA_scaffold31__35_contigs__length_1951197	1177053	1177055	44.02943106195521	PGA_scaffold31__35_contigs__length_1951197	GenSAS_6448195bde6ca-publish	gene	1175296	1177295	.	+	.	ID=M_mag.00g270840-v1.0.a1;Name=M_mag.00g270840;
PGA_scaffold32__48_contigs__length_8091588	2735443	2735445	25.142805125054046	PGA_scaffold32__48_contigs__length_8091588	GenSAS_6448195bde6ca-publish	gene	2733866	2735865	.	+	.	ID=M_mag.00g273710-v1.0.a1;Name=M_mag.00g273710;
PGA_scaffold32__48_contigs__length_8091588	2887178	2887180	27.356816551515838	PGA_scaffold32__48_contigs__length_8091588	GenSAS_6448195bde6ca-publish	gene	2885956	2887955	.	-	.	ID=M_mag.00g273810-v1.0.a1;Name=M_mag.00g273810;
PGA_scaffold32__48_contigs__length_8091588	7336694	7336696	32.781954887218035	PGA_scaffold32__48_contigs__length_8091588	GenSAS_6448195bde6ca-publish	gene	7336656	7338655	.	-	.	ID=M_mag.00g278600-v1.0.a1;Name=M_mag.00g278600;
PGA_scaffold32__48_contigs__length_8091588	7554595	7554597	-37.76705174869441	PGA_scaffold32__48_contigs__length_8091588	GenSAS_6448195bde6ca-publish	gene	7553723	7555722	.	+	.	ID=M_mag.00g278810-v1.0.a1;Name=M_mag.00g278810;
PGA_scaffold33__68_contigs__length_5591008	785990	785992	25.190217391304348	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	784802	786801	.	-	.	ID=M_mag.00g279770-v1.0.a1;Name=M_mag.00g279770;
PGA_scaffold33__68_contigs__length_5591008	1084589	1084591	31.616346590286582	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	1084236	1086235	.	+	.	ID=M_mag.00g280010-v1.0.a1;Name=M_mag.00g280010;
PGA_scaffold33__68_contigs__length_5591008	1084658	1084660	-26.00177742668115	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	1084236	1086235	.	+	.	ID=M_mag.00g280010-v1.0.a1;Name=M_mag.00g280010;
PGA_scaffold33__68_contigs__length_5591008	1364159	1364161	38.399472241956765	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	1363741	1365740	.	+	.	ID=M_mag.00g280210-v1.0.a1;Name=M_mag.00g280210;
PGA_scaffold33__68_contigs__length_5591008	3585155	3585157	-25.117322821208553	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	3584441	3586440	.	+	.	ID=M_mag.00g281980-v1.0.a1;Name=M_mag.00g281980;
PGA_scaffold33__68_contigs__length_5591008	3725304	3725306	-26.523798431555246	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	3723888	3725887	.	-	.	ID=M_mag.00g282160-v1.0.a1;Name=M_mag.00g282160;
PGA_scaffold33__68_contigs__length_5591008	3725304	3725306	-26.523798431555246	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	3724857	3726856	.	-	.	ID=M_mag.00g282170-v1.0.a1;Name=M_mag.00g282170;
PGA_scaffold33__68_contigs__length_5591008	3725304	3725306	-26.523798431555246	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	3725244	3727243	.	-	.	ID=M_mag.00g282180-v1.0.a1;Name=M_mag.00g282180;
PGA_scaffold33__68_contigs__length_5591008	4176619	4176621	28.793761407001828	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	4176127	4178126	.	-	.	ID=M_mag.00g282530-v1.0.a1;Name=M_mag.00g282530;
PGA_scaffold33__68_contigs__length_5591008	4746673	4746675	-26.21406529153809	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	4745512	4747511	.	+	.	ID=M_mag.00g282970-v1.0.a1;Name=M_mag.00g282970;
PGA_scaffold33__68_contigs__length_5591008	4881923	4881925	29.887990472300284	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	4880437	4882436	.	+	.	ID=M_mag.00g283030-v1.0.a1;Name=M_mag.00g283030;
PGA_scaffold33__68_contigs__length_5591008	4995211	4995213	25.969917405470945	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	4994102	4996101	.	-	.	ID=M_mag.00g283190-v1.0.a1;Name=M_mag.00g283190;
PGA_scaffold33__68_contigs__length_5591008	4995211	4995213	25.969917405470945	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	4994812	4996811	.	+	.	ID=M_mag.00g283200-v1.0.a1;Name=M_mag.00g283200;
PGA_scaffold33__68_contigs__length_5591008	4996166	4996168	-25.909430784531505	PGA_scaffold33__68_contigs__length_5591008	GenSAS_6448195bde6ca-publish	gene	4994812	4996811	.	+	.	ID=M_mag.00g283200-v1.0.a1;Name=M_mag.00g283200;
PGA_scaffold34__18_contigs__length_2048619	161514	161516	30.3822629969419	PGA_scaffold34__18_contigs__length_2048619	GenSAS_6448195bde6ca-publish	gene	159681	161680	.	-	.	ID=M_mag.00g283900-v1.0.a1;Name=M_mag.00g283900;
PGA_scaffold34__18_contigs__length_2048619	487191	487193	25.22165910320536	PGA_scaffold34__18_contigs__length_2048619	GenSAS_6448195bde6ca-publish	gene	486803	488802	.	+	.	ID=M_mag.00g284170-v1.0.a1;Name=M_mag.00g284170;
PGA_scaffold34__18_contigs__length_2048619	546969	546971	26.6481244148738	PGA_scaffold34__18_contigs__length_2048619	GenSAS_6448195bde6ca-publish	gene	545527	547526	.	+	.	ID=M_mag.00g284200-v1.0.a1;Name=M_mag.00g284200;
PGA_scaffold34__18_contigs__length_2048619	1228719	1228721	27.812518972739962	PGA_scaffold34__18_contigs__length_2048619	GenSAS_6448195bde6ca-publish	gene	1227051	1229050	.	-	.	ID=M_mag.00g284680-v1.0.a1;Name=M_mag.00g284680;
PGA_scaffold34__18_contigs__length_2048619	1974044	1974046	-57.03501866989606	PGA_scaffold34__18_contigs__length_2048619	GenSAS_6448195bde6ca-publish	gene	1973861	1975860	.	+	.	ID=M_mag.00g285170-v1.0.a1;Name=M_mag.00g285170;
